"variable" "activity" "subject" "avg_mean" "avg_std"
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 3 -0.28905526 -0.13506244
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 4 -0.17468154 0.19115786
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 5 -0.38151768 0.033640348
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 6 -0.82715822 0.36081695
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 7 -0.031763543 -0.34270711
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 8 -0.14051945 0.41945827
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 9 -0.16241821 -0.300267
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 10 0.13680015 -0.065125106
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 11 -0.13996152 -0.10548147
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 12 0.016963583 0.10508
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 13 0.23954151 -0.029063619
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 14 0.18420799 0.49569317
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 15 -0.16757687 0.17247176
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 16 -0.12843223 -0.24110661
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 17 -0.013341653 -0.22219843
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 18 0.028168077 -0.30640442
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 19 -0.069582531 0.39293
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 20 -0.77597488 -0.011935763
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 21 -0.31919714 -0.17892628
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 22 -0.59698147 -0.029847324
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 23 0.067853699 0.20648998
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 24 -0.047688916 -0.27148277
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 25 -0.16317223 -0.37519468
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 26 0.0025804678 -0.17393691
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 27 0.18269333 -0.077130794
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 28 0.52821246 0.071988726
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 29 -0.46601451 -0.11828341
"tBodyAccJerk-Y" "WALKING_DOWNSTAIRS" 30 0.63871883 -0.4345068
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 1 0.28540964 -0.35235467
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 2 -0.27556189 -0.22289269
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 3 -0.0026566318 -0.28267168
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 4 -0.37011897 -0.048225512
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 5 0.22078944 -0.31661909
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 6 -0.13695713 0.15506458
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 7 -0.12223515 -0.59866731
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 8 -0.14797302 0.058884237
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 9 0.14055941 -0.63628084
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 10 0.052079604 -0.094902122
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 11 0.047602751 -0.38140948
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 12 0.0036780658 -0.085037562
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 13 -0.009918329 -0.39860079
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 14 -0.012113333 -0.48574344
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 15 -0.14050534 -0.27312875
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 16 0.10688083 -0.51847381
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 17 0.20227391 -0.32107695
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 18 0.48815351 -0.65537697
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 19 -0.14917223 0.11586937
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 20 0.035195514 -0.045835725
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 21 -0.26023815 -0.13943015
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 22 0.35341929 -0.013714025
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 23 0.0082379298 -0.35069027
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 24 0.25668687 -0.56875906
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 25 0.22188792 -0.58840276
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 26 0.094154502 -0.45286088
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 27 -0.016985018 -0.37075315
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 28 -0.26159497 -0.31808351
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 29 -0.074815127 -0.3719932
"tBodyAccJerk-Y" "WALKING_UPSTAIRS" 30 0.011401085 -0.4693679
"tBodyAccJerk-Z" "LAYING" 1 0.048807266 -0.967391
"tBodyAccJerk-Z" "LAYING" 2 0.003382057 -0.99473185
"tBodyAccJerk-Z" "LAYING" 3 -0.010188914 -0.98532222
"tBodyAccJerk-Z" "LAYING" 4 0.01083844 -0.99014567
"tBodyAccJerk-Z" "LAYING" 5 0.010754828 -0.98859002
"tBodyAccJerk-Z" "LAYING" 6 -0.0065002741 -0.98585873
"tBodyAccJerk-Z" "LAYING" 7 -0.098796521 -0.96779297
"tBodyAccJerk-Z" "LAYING" 8 0.028369987 -0.99532181
"tBodyAccJerk-Z" "LAYING" 9 0.013352041 -0.96956503
"tBodyAccJerk-Z" "LAYING" 10 0.0080375645 -0.99373641
"tBodyAccJerk-Z" "LAYING" 11 0.00056200058 -0.98999405
"tBodyAccJerk-Z" "LAYING" 12 0.0084537158 -0.98999918
"tBodyAccJerk-Z" "LAYING" 13 -0.018999756 -0.98892635
"tBodyAccJerk-Z" "LAYING" 14 -0.4938818 -0.84441834
"tBodyAccJerk-Z" "LAYING" 15 -0.017006533 -0.98619169
"tBodyAccJerk-Z" "LAYING" 16 -0.010970246 -0.97834691
"tBodyAccJerk-Z" "LAYING" 17 0.01456735 -0.99230673
"tBodyAccJerk-Z" "LAYING" 18 -0.010663593 -0.99293458
"tBodyAccJerk-Z" "LAYING" 19 -0.0039230138 -0.98905939
"tBodyAccJerk-Z" "LAYING" 20 0.0043363845 -0.99475969
"tBodyAccJerk-Z" "LAYING" 21 -0.0031954858 -0.97999995
"tBodyAccJerk-Z" "LAYING" 22 -0.00043434994 -0.9949221
"tBodyAccJerk-Z" "LAYING" 23 -0.0002871468 -0.98729216
"tBodyAccJerk-Z" "LAYING" 24 -0.010545531 -0.98012569
"tBodyAccJerk-Z" "LAYING" 25 0.027499309 -0.98706533
"tBodyAccJerk-Z" "LAYING" 26 0.0078984915 -0.99008161
"tBodyAccJerk-Z" "LAYING" 27 2.5666511e-05 -0.99349654
"tBodyAccJerk-Z" "LAYING" 28 0.0037584001 -0.98532474
"tBodyAccJerk-Z" "LAYING" 29 0.0051648023 -0.9967906
"tBodyAccJerk-Z" "LAYING" 30 -0.021370397 -0.99084823
"tBodyAccJerk-Z" "SITTING" 1 -0.0041654914 -0.99104369
"tBodyAccJerk-Z" "SITTING" 2 -0.029911329 -0.99273278
"tBodyAccJerk-Z" "SITTING" 3 0.019151417 -0.99380345
"tBodyAccJerk-Z" "SITTING" 4 0.0017340436 -0.9835909
"tBodyAccJerk-Z" "SITTING" 5 -0.011514917 -0.99102739
"tBodyAccJerk-Z" "SITTING" 6 0.083826568 -0.94137169
"tBodyAccJerk-Z" "SITTING" 7 -0.0015072654 -0.98903646
"tBodyAccJerk-Z" "SITTING" 8 -0.0078194112 -0.93126522
"tBodyAccJerk-Z" "SITTING" 9 -0.41737296 -0.95444179
"tBodyAccJerk-Z" "SITTING" 10 -0.0031665075 -0.99596764
"tBodyAccJerk-Z" "SITTING" 11 -0.031411654 -0.96183778
"tBodyAccJerk-Z" "SITTING" 12 0.0082779782 -0.99377814
"tBodyAccJerk-Z" "SITTING" 13 -0.012800362 -0.99249227
"tBodyAccJerk-Z" "SITTING" 14 -0.0099240494 -0.99088758
"tBodyAccJerk-Z" "SITTING" 15 -0.015142433 -0.98293181
"tBodyAccJerk-Z" "SITTING" 16 0.0038347629 -0.98578612
"tBodyAccJerk-Z" "SITTING" 17 0.026288723 -0.99410833
"tBodyAccJerk-Z" "SITTING" 18 -0.0039595203 -0.995785
"tBodyAccJerk-Z" "SITTING" 19 -0.0024518123 -0.99034024
"tBodyAccJerk-Z" "SITTING" 20 -0.0071215935 -0.98477451
"tBodyAccJerk-Z" "SITTING" 21 0.014020209 -0.9861901
"tBodyAccJerk-Z" "SITTING" 22 -0.010541718 -0.98986959
"tBodyAccJerk-Z" "SITTING" 23 0.052900358 -0.97313508
"tBodyAccJerk-Z" "SITTING" 24 0.021006491 -0.98176177
"tBodyAccJerk-Z" "SITTING" 25 -0.080393381 -0.95990777
"tBodyAccJerk-Z" "SITTING" 26 -0.12524992 -0.98610629
"tBodyAccJerk-Z" "SITTING" 27 0.020560781 -0.99164404
"tBodyAccJerk-Z" "SITTING" 28 -0.13688552 -0.96005135
"tBodyAccJerk-Z" "SITTING" 29 -0.081932304 -0.98445699
"tBodyAccJerk-Z" "SITTING" 30 0.0018693812 -0.99466574
"tBodyAccJerk-Z" "STANDING" 1 0.001630675 -0.98935904
"tBodyAccJerk-Z" "STANDING" 2 0.038942674 -0.98957987
"tBodyAccJerk-Z" "STANDING" 3 0.10947533 -0.98318104
"tBodyAccJerk-Z" "STANDING" 4 -0.072200808 -0.9882792
"tBodyAccJerk-Z" "STANDING" 5 -0.28952752 -0.96195707
"tBodyAccJerk-Z" "STANDING" 6 -0.057075037 -0.9802496
"tBodyAccJerk-Z" "STANDING" 7 -0.025679258 -0.98037465
"tBodyAccJerk-Z" "STANDING" 8 -0.011340724 -0.98515621
"tBodyAccJerk-Z" "STANDING" 9 0.028739952 -0.9635023
"tBodyAccJerk-Z" "STANDING" 10 0.048787651 -0.95383418
"tBodyAccJerk-Z" "STANDING" 11 -0.0013469889 -0.9895177
"tBodyAccJerk-Z" "STANDING" 12 0.019208527 -0.97005833
"tBodyAccJerk-Z" "STANDING" 13 0.0016338314 -0.97522902
"tBodyAccJerk-Z" "STANDING" 14 -0.0055723837 -0.99080898
"tBodyAccJerk-Z" "STANDING" 15 -0.010419576 -0.99125208
"tBodyAccJerk-Z" "STANDING" 16 -0.00042314085 -0.99445857
"tBodyAccJerk-Z" "STANDING" 17 0.012258625 -0.98658548
"tBodyAccJerk-Z" "STANDING" 18 0.015816376 -0.97603829
"tBodyAccJerk-Z" "STANDING" 19 0.0074295542 -0.99133445
"tBodyAccJerk-Z" "STANDING" 20 0.023518434 -0.97435724
"tBodyAccJerk-Z" "STANDING" 21 0.0031744685 -0.94120654
"tBodyAccJerk-Z" "STANDING" 22 -0.015812551 -0.97833125
"tBodyAccJerk-Z" "STANDING" 23 -0.0094966035 -0.9790732
"tBodyAccJerk-Z" "STANDING" 24 0.020806318 -0.99466948
"tBodyAccJerk-Z" "STANDING" 25 0.012920684 -0.99071076
"tBodyAccJerk-Z" "STANDING" 26 0.025133293 -0.98543712
"tBodyAccJerk-Z" "STANDING" 27 0.018160403 -0.99194892
"tBodyAccJerk-Z" "STANDING" 28 -0.1295484 -0.96755573
"tBodyAccJerk-Z" "STANDING" 29 -0.011445949 -0.98445682
"tBodyAccJerk-Z" "STANDING" 30 -0.033701996 -0.97354949
"tBodyAccJerk-Z" "WALKING" 1 -0.022914457 -0.52616792
"tBodyAccJerk-Z" "WALKING" 2 0.38010598 -0.66325596
"tBodyAccJerk-Z" "WALKING" 3 0.31066522 -0.49663533
"tBodyAccJerk-Z" "WALKING" 4 -0.072699716 -0.78146506
"tBodyAccJerk-Z" "WALKING" 5 -0.22085736 -0.62901894
"tBodyAccJerk-Z" "WALKING" 6 -0.10566068 -0.77266246
"tBodyAccJerk-Z" "WALKING" 7 -0.75826092 0.00086318972
"tBodyAccJerk-Z" "WALKING" 8 -0.22709254 -0.54847712
"tBodyAccJerk-Z" "WALKING" 9 -0.0090717131 -0.49539522
"tBodyAccJerk-Z" "WALKING" 10 -0.11768329 -0.45052176
"tBodyAccJerk-Z" "WALKING" 11 0.081274235 -0.75248252
"tBodyAccJerk-Z" "WALKING" 12 0.27581044 -0.35252893
"tBodyAccJerk-Z" "WALKING" 13 0.25434445 -0.43724893
"tBodyAccJerk-Z" "WALKING" 14 0.28811948 -0.47620583
"tBodyAccJerk-Z" "WALKING" 15 0.068449503 -0.64547049
"tBodyAccJerk-Z" "WALKING" 16 -0.5354799 -0.50647312
"tBodyAccJerk-Z" "WALKING" 17 0.038475934 -0.48497133
"tBodyAccJerk-Z" "WALKING" 18 0.10509796 -0.74413546
"tBodyAccJerk-Z" "WALKING" 19 -0.65433823 0.18704946
"tBodyAccJerk-Z" "WALKING" 20 -0.026433987 -0.38829875
"tBodyAccJerk-Z" "WALKING" 21 0.12721067 -0.30430585
"tBodyAccJerk-Z" "WALKING" 22 -0.17738172 -0.29032399
"tBodyAccJerk-Z" "WALKING" 23 -0.266477 0.0075175832
"tBodyAccJerk-Z" "WALKING" 24 0.015751491 -0.48712935
"tBodyAccJerk-Z" "WALKING" 25 -0.12941005 -0.68084558
"tBodyAccJerk-Z" "WALKING" 26 -0.17502909 -0.33978531
"tBodyAccJerk-Z" "WALKING" 27 0.22626169 -0.53861337
"tBodyAccJerk-Z" "WALKING" 28 0.019992836 -0.62868826
"tBodyAccJerk-Z" "WALKING" 29 0.069787686 -0.44364015
"tBodyAccJerk-Z" "WALKING" 30 -0.12653038 -0.59789766
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 1 0.0097414489 -0.54412103
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 2 -0.065671959 -0.46260992
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 3 -0.029423332 -0.54530244
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 4 -0.16427438 -0.54645304
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 5 -0.068468282 -0.61259657
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 6 0.54172734 0.20047471
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 7 -0.13312655 -0.23852105
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 8 -0.14476106 -0.14795879
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 9 0.23059207 -0.17077979
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 10 -0.035852441 -0.34714103
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 11 0.2648785 -0.61337433
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 12 0.06915203 -0.5848495
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 13 0.067146778 -0.38475744
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 14 0.52650739 -0.033030416
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 15 -0.079524485 -0.34906757
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 16 0.73889999 -0.24132179
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 17 -0.21034672 -0.62101049
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 18 -0.020780076 -0.67750206
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 19 -0.019265688 0.23128386
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 20 0.5328888 -0.40423339
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 21 -0.60554195 -0.30270561
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 22 -0.23748901 -0.56509887
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 23 0.17660053 0.11787813
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 24 -0.29038206 -0.3427668
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 25 -0.24370626 -0.79334513
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 26 -0.010967998 -0.45744567
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 27 0.050631913 -0.38138093
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 28 -0.24421345 -0.53467919
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 29 -0.55446342 -0.55963105
"tBodyAccJerk-Z" "WALKING_DOWNSTAIRS" 30 -0.077866141 -0.63076266
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 1 0.15788031 -0.75247374
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 2 0.010905074 -0.66060136
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 3 0.09233667 -0.73778848
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 4 0.11687527 -0.70251809
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 5 0.10284366 -0.66747124
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 6 -0.089979537 -0.52409685
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 7 -0.1980862 -0.66001112
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 8 0.041656603 -0.49120478
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 9 -0.13089855 -0.64386306
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 10 0.36050434 -0.66579911
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 11 0.016789923 -0.80277602
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 12 0.078763129 -0.7777564
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 13 0.056053039 -0.5279132
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 14 -0.14566119 -0.36122163
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 15 -0.32029094 -0.75632232
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 16 0.1876042 -0.6756041
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 17 0.092142872 -0.7163639
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 18 -0.044195933 -0.84614147
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 19 0.076659612 -0.33823906
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 20 -0.089533725 -0.53348283
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 21 -0.21074905 -0.54025646
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 22 0.30051104 -0.48111766
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 23 0.24998429 -0.33819531
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 24 0.012817095 -0.41707438
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 25 0.36752894 -0.76449604
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 26 -0.071370524 -0.68204463
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 27 -0.086819569 -0.64109528
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 28 -0.060082468 -0.60864272
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 29 -0.0041167454 -0.71514941
"tBodyAccJerk-Z" "WALKING_UPSTAIRS" 30 -0.28568111 -0.71267104
"tBodyGyro-X" "LAYING" 1 -0.14832746 -0.8431466
"tBodyGyro-X" "LAYING" 2 -0.039082748 -0.99495801
"tBodyGyro-X" "LAYING" 3 -0.022825854 -0.97310563
"tBodyGyro-X" "LAYING" 4 -0.037328903 -0.99191494
"tBodyGyro-X" "LAYING" 5 -0.02994997 -0.99384772
"tBodyGyro-X" "LAYING" 6 -0.042442362 -0.98308497
"tBodyGyro-X" "LAYING" 7 0.14099007 -0.91832055
"tBodyGyro-X" "LAYING" 8 0.069195593 -0.96228795
"tBodyGyro-X" "LAYING" 9 -0.037088798 -0.95164101
"tBodyGyro-X" "LAYING" 10 -0.027749019 -0.99830369
"tBodyGyro-X" "LAYING" 11 -0.028769425 -0.9919359
"tBodyGyro-X" "LAYING" 12 -0.03032028 -0.97929162
"tBodyGyro-X" "LAYING" 13 -0.031904384 -0.98157976
"tBodyGyro-X" "LAYING" 14 0.24246342 -0.84810317
"tBodyGyro-X" "LAYING" 15 -0.025390504 -0.96380825
"tBodyGyro-X" "LAYING" 16 -0.022986398 -0.96087141
"tBodyGyro-X" "LAYING" 17 -0.030178043 -0.99504705
"tBodyGyro-X" "LAYING" 18 -0.035594471 -0.99558303
"tBodyGyro-X" "LAYING" 19 -0.035513179 -0.98849082
"tBodyGyro-X" "LAYING" 20 -0.02815185 -0.99687273
"tBodyGyro-X" "LAYING" 21 -0.027335651 -0.97629318
"tBodyGyro-X" "LAYING" 22 -0.026517648 -0.99870923
"tBodyGyro-X" "LAYING" 23 0.023290877 -0.97338892
"tBodyGyro-X" "LAYING" 24 -0.025800544 -0.99161847
"tBodyGyro-X" "LAYING" 25 -0.030400942 -0.98503489
"tBodyGyro-X" "LAYING" 26 0.0022292428 -0.98674626
"tBodyGyro-X" "LAYING" 27 -0.027634784 -0.99523933
"tBodyGyro-X" "LAYING" 28 -0.02602399 -0.98462272
"tBodyGyro-X" "LAYING" 29 -0.027809119 -0.99842345
"tBodyGyro-X" "LAYING" 30 -0.026880001 -0.960313
"tBodyGyro-X" "SITTING" 1 -0.026319791 -0.99919396
"tBodyGyro-X" "SITTING" 2 -0.030285407 -0.98657018
"tBodyGyro-X" "SITTING" 3 -0.02243243 -0.98928717
"tBodyGyro-X" "SITTING" 4 -0.02746281 -0.97170861
"tBodyGyro-X" "SITTING" 5 -0.034816268 -0.98717964
"tBodyGyro-X" "SITTING" 6 -0.00030840197 -0.95326613
"tBodyGyro-X" "SITTING" 7 -0.028207844 -0.99155294
"tBodyGyro-X" "SITTING" 8 -0.029118217 -0.98614022
"tBodyGyro-X" "SITTING" 9 -0.013457252 -0.91856669
"tBodyGyro-X" "SITTING" 10 -0.030963983 -0.99634618
"tBodyGyro-X" "SITTING" 11 -0.027544343 -0.98515695
"tBodyGyro-X" "SITTING" 12 -0.030916724 -0.98717534
"tBodyGyro-X" "SITTING" 13 -0.01692808 -0.99053044
"tBodyGyro-X" "SITTING" 14 -0.027275657 -0.99608106
"tBodyGyro-X" "SITTING" 15 -0.023681822 -0.99329792
"tBodyGyro-X" "SITTING" 16 -0.017266643 -0.99617552
"tBodyGyro-X" "SITTING" 17 -0.038383427 -0.98549178
"tBodyGyro-X" "SITTING" 18 -0.027821954 -0.99738334
"tBodyGyro-X" "SITTING" 19 -0.027233676 -0.998657
"tBodyGyro-X" "SITTING" 20 -0.032101069 -0.98822386
"tBodyGyro-X" "SITTING" 21 -0.029003861 -0.99603456
"tBodyGyro-X" "SITTING" 22 -0.028074479 -0.993499
"tBodyGyro-X" "SITTING" 23 -0.025131599 -0.97747952
"tBodyGyro-X" "SITTING" 24 -0.029048867 -0.99485579
"tBodyGyro-X" "SITTING" 25 -0.041293183 -0.92705153
"tBodyGyro-X" "SITTING" 26 -0.021486727 -0.98302403
"tBodyGyro-X" "SITTING" 27 -0.028869507 -0.99848977
"tBodyGyro-X" "SITTING" 28 -0.046139408 -0.94168165
"tBodyGyro-X" "SITTING" 29 -0.02376216 -0.99036461
"tBodyGyro-X" "SITTING" 30 -0.021453358 -0.9966729
"tBodyGyro-X" "STANDING" 1 -0.031458099 -0.98984221
"tBodyGyro-X" "STANDING" 2 -0.037625407 -0.95747241
"tBodyGyro-X" "STANDING" 3 0.054166143 -0.93804442
"tBodyGyro-X" "STANDING" 4 -0.045667263 -0.92163189
"tBodyGyro-X" "STANDING" 5 0.040162435 -0.69759845
"tBodyGyro-X" "STANDING" 6 -0.082120639 -0.81866258
"tBodyGyro-X" "STANDING" 7 -0.031179283 -0.91413382
"tBodyGyro-X" "STANDING" 8 -0.02895208 -0.98975697
"tBodyGyro-X" "STANDING" 9 -0.012946319 -0.96152918
"tBodyGyro-X" "STANDING" 10 -0.029146596 -0.92309655
"tBodyGyro-X" "STANDING" 11 -0.027899996 -0.970255
"tBodyGyro-X" "STANDING" 12 -0.13736435 -0.82409006
"tBodyGyro-X" "STANDING" 13 -0.047517503 -0.96637444
"tBodyGyro-X" "STANDING" 14 -0.027556803 -0.99307019
"tBodyGyro-X" "STANDING" 15 -0.025195554 -0.97068476
"tBodyGyro-X" "STANDING" 16 -0.025541006 -0.99597955
"tBodyGyro-X" "STANDING" 17 -0.028628861 -0.99365826
"tBodyGyro-X" "STANDING" 18 -0.0054632942 -0.95647252
"tBodyGyro-X" "STANDING" 19 -0.020483489 -0.97840052
"tBodyGyro-X" "STANDING" 20 -0.011551547 -0.87073436
"tBodyGyro-X" "STANDING" 21 -0.02865616 -0.81621902
"tBodyGyro-X" "STANDING" 22 -0.034312598 -0.91054938
"tBodyGyro-X" "STANDING" 23 -0.065448262 -0.76599918
"tBodyGyro-X" "STANDING" 24 -0.035949645 -0.97913657
"tBodyGyro-X" "STANDING" 25 -0.0082180338 -0.97183286
"tBodyGyro-X" "STANDING" 26 -0.020351328 -0.96641609
"tBodyGyro-X" "STANDING" 27 -0.018263326 -0.97527162
"tBodyGyro-X" "STANDING" 28 -0.04394763 -0.83911213
"tBodyGyro-X" "STANDING" 29 -0.038743744 -0.92881836
"tBodyGyro-X" "STANDING" 30 -0.070267249 -0.77553552
"tBodyGyro-X" "WALKING" 1 0.071330724 -0.52599284
"tBodyGyro-X" "WALKING" 2 -0.14838291 -0.60303438
"tBodyGyro-X" "WALKING" 3 -0.036354101 -0.5609142
"tBodyGyro-X" "WALKING" 4 0.035802 -0.4539908
"tBodyGyro-X" "WALKING" 5 -0.015480065 -0.50192718
"tBodyGyro-X" "WALKING" 6 -0.058803931 -0.61819358
"tBodyGyro-X" "WALKING" 7 -0.0062070171 -0.64264776
"tBodyGyro-X" "WALKING" 8 -0.01035148 -0.098682368
"tBodyGyro-X" "WALKING" 9 -0.084712531 -0.4505993
"tBodyGyro-X" "WALKING" 10 -0.00079772676 -0.27204774
"tBodyGyro-X" "WALKING" 11 0.15928881 -0.61181988
"tBodyGyro-X" "WALKING" 12 -0.034258897 -0.57022057
"tBodyGyro-X" "WALKING" 13 0.36648029 -0.33385312
"tBodyGyro-X" "WALKING" 14 -0.058915827 -0.62621004
"tBodyGyro-X" "WALKING" 15 -0.021385017 -0.37357131
"tBodyGyro-X" "WALKING" 16 -0.053316042 -0.67928712
"tBodyGyro-X" "WALKING" 17 -0.029694794 -0.59730047
"tBodyGyro-X" "WALKING" 18 -0.051575194 -0.6522306
"tBodyGyro-X" "WALKING" 19 0.4106244 0.4006038
"tBodyGyro-X" "WALKING" 20 0.039186153 -0.34261235
"tBodyGyro-X" "WALKING" 21 -0.052216117 -0.34739164
"tBodyGyro-X" "WALKING" 22 -0.070392756 -0.36456277
"tBodyGyro-X" "WALKING" 23 -0.024544673 -0.5212285
"tBodyGyro-X" "WALKING" 24 -0.099927825 -0.61641518
"tBodyGyro-X" "WALKING" 25 -0.086701112 -0.45131987
"tBodyGyro-X" "WALKING" 26 -0.048635628 -0.47601027
"tBodyGyro-X" "WALKING" 27 -0.055224229 -0.64437345
"tBodyGyro-X" "WALKING" 28 -0.65976339 -0.60030732
"tBodyGyro-X" "WALKING" 29 -0.020615644 -0.60372266
"tBodyGyro-X" "WALKING" 30 -0.024391702 -0.44391331
